document,element,frequency_in_document
C00074,will,1.0
C00074,area,2.0
C00074,movi,1.0
C00074,sick,1.0
C00074,built,1.0
C00074,leader,2.0
C00074,health,1.0
C00074,near,1.0
C00074,even,2.0
C00074,probabl,3.0
C00074,littl,1.0
C00074,pool,1.0
C00074,pharmaceut,1.0
C00074,fort,1.0
C00074,regain,1.0
C00074,side,1.0
C00074,credit,1.0
C00074,soldier,1.0
C00074,determin,1.0
C00074,command,3.0
C00074,mention,2.0
C00074,state,10.0
C00074,bill,2.0
C00074,figur,2.0
C00074,edward,1.0
C00074,exercis,1.0
C00074,england,6.0
C00074,visit,1.0
C00074,method,2.0
C00074,manag,1.0
C00074,parallel,1.0
C00074,thank,1.0
C00074,recent,2.0
C00074,clinic,1.0
C00074,mind,5.0
C00074,kidnap,1.0
C00074,earli,1.0
C00074,depart,4.0
C00074,lord,2.0
C00074,final,2.0
C00074,child,6.0
C00074,accus,2.0
C00074,insid,3.0
C00074,summer,1.0
C00074,abroad,1.0
C00074,convert,2.0
C00074,remain,2.0
C00074,sexual,10.0
C00074,knowledg,1.0
C00074,express,2.0
C00074,connecticut,16.0
C00074,promot,1.0
C00074,welfar,1.0
C00074,lion,1.0
C00074,agreement,1.0
C00074,unlik,1.0
C00074,church,2.0
C00074,ground,1.0
C00074,comput,3.0
C00074,expans,1.0
C00074,polic,4.0
C00074,aw,1.0
C00074,finish,1.0
C00074,scientist,1.0
C00074,profil,2.0
C00074,leav,1.0
C00074,ii,1.0
C00074,decenc,1.0
C00074,elit,3.0
C00074,unspeak,1.0
C00074,famili,3.0
C00074,conduct,1.0
C00074,pedophilia,2.0
C00074,correspond,1.0
C00074,becam,2.0
C00074,jesuit,2.0
C00074,match,1.0
C00074,inform,3.0
C00074,financ,1.0
C00074,team,5.0
C00074,one,5.0
C00074,good,1.0
C00074,close,2.0
C00074,cop,1.0
C00074,runaway,1.0
C00074,therapi,1.0
C00074,arm,3.0
C00074,respons,1.0
C00074,pornographi,1.0
C00074,santa,1.0
C00074,lust,1.0
C00074,graduat,2.0
C00074,spread,1.0
C00074,creat,3.0
C00074,michael,1.0
C00074,program,8.0
C00074,sicken,1.0
C00074,hong,1.0
C00074,heap,1.0
C00074,includ,5.0
C00074,teacher,4.0
C00074,film,1.0
C00074,nanci,1.0
C00074,dealer,2.0
C00074,individu,2.0
C00074,blame,1.0
C00074,kong,1.0
C00074,sinist,1.0
C00074,governor,1.0
C00074,prompt,1.0
C00074,shown,1.0
C00074,cathol,3.0
C00074,bet,1.0
C00074,fair,1.0
C00074,estat,1.0
C00074,predomin,1.0
C00074,scandal,3.0
C00074,forgotten,1.0
C00074,cover,2.0
C00074,american,9.0
C00074,arsenal,1.0
C00074,evid,1.0
C00074,male,3.0
C00074,back,1.0
C00074,petit,1.0
C00074,export,1.0
C00074,fed,2.0
C00074,imperi,1.0
C00074,make,2.0
C00074,rise,2.0
C00074,say,1.0
C00074,constant,1.0
C00074,switch,1.0
C00074,screen,1.0
C00074,prefer,1.0
C00074,war,7.0
C00074,activ,1.0
C00074,reach,2.0
C00074,protector,1.0
C00074,strip,1.0
C00074,machin,1.0
C00074,play,1.0
C00074,wipe,1.0
C00074,sugar,1.0
C00074,due,1.0
C00074,transport,1.0
C00074,like,5.0
C00074,end,3.0
C00074,coach,1.0
C00074,privileg,1.0
C00074,power,4.0
C00074,oil,2.0
C00074,accord,1.0
C00074,hit,1.0
C00074,beij,2.0
C00074,abu,1.0
C00074,public,2.0
C00074,indoctrin,1.0
C00074,room,1.0
C00074,tend,1.0
C00074,chines,1.0
C00074,far,1.0
C00074,washington,3.0
C00074,may,1.0
C00074,jewish,2.0
C00074,alon,1.0
C00074,complaint,1.0
C00074,ireland,1.0
C00074,around,1.0
C00074,crisi,1.0
C00074,infiltr,1.0
C00074,took,2.0
C00074,favorit,1.0
C00074,approach,1.0
C00074,way,1.0
C00074,especi,2.0
C00074,call,1.0
C00074,nation,3.0
C00074,bloodi,1.0
C00074,control,7.0
C00074,terror,1.0
C00074,crime,11.0
C00074,without,1.0
C00074,accomplic,1.0
C00074,shoot,2.0
C00074,legal,1.0
C00074,bad,1.0
C00074,director,1.0
C00074,drug,11.0
C00074,univers,7.0
C00074,probe,1.0
C00074,senat,3.0
C00074,palestin,1.0
C00074,home,2.0
C00074,sworn,1.0
C00074,testimoni,1.0
C00074,retali,1.0
C00074,blank,1.0
C00074,erect,1.0
C00074,effort,2.0
C00074,writer,1.0
C00074,teeth,1.0
C00074,herbal,1.0
C00074,intermediari,1.0
C00074,rosa,2.0
C00074,out,1.0
C00074,spi,1.0
C00074,produc,5.0
C00074,presum,1.0
C00074,old,1.0
C00074,hospit,3.0
C00074,giuliani,1.0
C00074,industri,2.0
C00074,european,1.0
C00074,adopt,1.0
C00074,term,1.0
C00074,invit,1.0
C00074,joseph,2.0
C00074,young,9.0
C00074,laboratori,1.0
C00074,record,1.0
C00074,monster,1.0
C00074,base,4.0
C00074,arrest,5.0
C00074,us,4.0
C00074,countri,1.0
C00074,traine,1.0
C00074,worldwid,1.0
C00074,school,8.0
C00074,massachusett,1.0
C00074,peac,2.0
C00074,rudi,1.0
C00074,civilian,1.0
C00074,human,1.0
C00074,possess,1.0
C00074,attorney,2.0
C00074,zionist,1.0
C00074,scienc,2.0
C00074,fighter,1.0
C00074,long,2.0
C00074,beirut,1.0
C00074,although,1.0
C00074,basic,1.0
C00074,assault,3.0
C00074,jew,1.0
C00074,isra,1.0
C00074,homicid,1.0
C00074,realiz,1.0
C00074,formid,1.0
C00075,ignor,1.0
C00075,safe,1.0
C00075,perhap,1.0
C00075,option,1.0
C00075,ebola,3.0
C00075,light,1.0
C00075,aid,1.0
C00075,help,1.0
C00075,end,2.0
C00075,diseas,1.0
C00075,hospit,1.0
C00075,worker,1.0
C00075,record,1.0
C00075,area,1.0
C00075,contain,1.0
C00075,train,1.0
C00075,term,1.0
C00075,down,1.0
C00075,convers,1.0
C00075,cdc,2.0
C00075,hit,1.0
C00075,deploy,1.0
C00075,town,1.0
C00075,year,2.0
C00075,across,1.0
C00075,drive,1.0
C00075,three,1.0
C00075,critic,1.0
C00075,equiti,1.0
C00075,weekend,1.0
C00075,investor,2.0
C00075,becam,1.0
C00075,remain,1.0
C00075,howev,1.0
C00075,grow,1.0
C00075,first,1.0
C00075,tradit,1.0
C00075,mind,1.0
C00075,extens,2.0
C00075,forc,1.0
C00075,occur,1.0
C00075,would,1.0
C00075,situat,1.0
C00075,intern,1.0
C00075,west,1.0
C00075,isol,1.0
C00075,fever,1.0
C00075,mani,3.0
C00075,tsa,1.0
C00075,truth,1.0
C00075,kennedi,1.0
C00075,contract,1.0
C00075,anoth,1.0
C00075,turn,1.0
C00075,show,1.0
C00075,let,1.0
C00075,allow,1.0
C00075,islam,1.0
C00075,surpris,1.0
C00075,border,2.0
C00075,caught,1.0
C00075,encourag,2.0
C00075,dow,1.0
C00075,theater,1.0
C00075,bet,1.0
C00075,sign,1.0
C00075,africa,1.0
C00075,treat,1.0
C00075,passeng,2.0
C00075,level,1.0
C00075,major,1.0
C00075,form,2.0
C00075,gain,1.0
C00075,less,1.0
C00075,although,1.0
C00075,get,1.0
C00075,fall,1.0
C00075,instead,1.0
C00075,discuss,2.0
C00075,symptom,1.0
C00075,unless,1.0
C00075,proceed,1.0
C00075,index,2.0
C00075,countri,2.0
C00075,meanwhil,1.0
C00075,fals,1.0
C00075,junk,1.0
C00075,slowdown,1.0
C00075,fear,4.0
C00075,secur,1.0
C00075,key,1.0
C00075,flash,1.0
C00075,five,1.0
C00075,question,1.0
C00075,guardian,1.0
C00075,turkey,3.0
C00075,member,2.0
C00075,whatev,1.0
C00075,note,1.0
C00075,negat,1.0
C00075,kobani,1.0
C00075,condit,1.0
C00075,red,1.0
C00075,week,1.0
C00075,import,1.0
C00075,affect,1.0
C00075,cboe,1.0
C00075,nurs,1.0
C00075,new,1.0
C00075,lead,1.0
C00075,spain,1.0
C00075,fighter,2.0
C00075,right,1.0
C00075,indefinit,1.0
C00075,said,1.0
C00075,announc,1.0
C00075,reveal,1.0
C00075,up,1.0
C00075,gaug,1.0
C00075,effort,1.0
C00075,coaster,1.0
C00075,roller,1.0
C00075,instabl,1.0
C00075,suggest,1.0
C00075,greed,1.0
C00075,foot,1.0
C00075,america,1.0
C00075,enemi,1.0
C00075,everyth,1.0
C00075,spanish,2.0
C00075,screen,3.0
C00075,york,1.0
C00075,report,3.0
C00075,progress,1.0
C00075,gravi,1.0
C00075,mean,2.0
C00075,repatri,1.0
C00075,airstrik,1.0
C00075,succeed,1.0
C00075,want,1.0
C00075,admit,1.0
C00075,taper,1.0
C00075,qe,1.0
C00075,like,1.0
C00075,kurdish,2.0
C00075,choos,1.0
C00075,uncomfort,1.0
C00075,set,1.0
C00075,state,1.0
C00075,volatil,2.0
C00075,leon,1.0
C00075,today,1.0
C00075,open,1.0
C00075,reuter,1.0
C00075,hour,1.0
C00075,media,1.0
C00075,offici,1.0
C00075,stock,1.0
C00075,expect,2.0
C00075,worst,1.0
C00075,troop,2.0
C00075,alreadi,2.0
C00075,sierra,1.0
C00075,market,4.0
C00075,funni,1.0
C00075,examin,1.0
C00075,even,1.0
C00075,call,1.0
C00075,beg,1.0
C00075,syria,1.0
C00075,demand,2.0
C00075,login,1.0
C00075,stori,1.0
C00075,airport,3.0
C00075,corbett,2.0
C00075,madrid,1.0
C00075,missionari,1.0
C00075,sent,1.0
C00075,part,1.0
C00075,put,1.0
C00075,effect,1.0
C00075,link,1.0
C00075,romero,1.0
C00075,arriv,1.0
C00075,arm,1.0
C00075,increas,1.0
C00075,teresa,1.0
C00075,posit,1.0
C00075,list,1.0
C00075,fact,1.0
C00075,foolproof,1.0
C00075,hype,1.0
C00075,continu,2.0
C00075,near,1.0
C00075,bond,1.0
C00075,uk,1.0
C00075,program,1.0
C00075,fed,1.0
C00075,wrong,1.0
C00075,begin,1.0
C00075,nation,1.0
C00075,obvious,1.0
C00075,reason,1.0
C00076,eyebrow,1.0
C00076,nuclei,1.0
C00076,infrasoundvibr,1.0
C00076,psychosomat,1.0
C00076,form,1.0
C00076,vall,1.0
C00076,produc,1.0
C00076,ionize,2.0
C00076,titl,1.0
C00076,oper,2.0
C00076,accord,1.0
C00076,told,1.0
C00076,al,1.0
C00076,attack,1.0
C00076,butt,1.0
C00076,physicist,1.0
C00076,guy,1.0
C00076,cf,1.0
C00076,learn,1.0
C00076,explic,1.0
C00076,disord,1.0
C00076,ice,2.0
C00076,manipul,7.0
C00076,naval,1.0
C00076,audienc,2.0
C00076,secret,1.0
C00076,drowsi,1.0
C00076,chao,1.0
C00076,soyk,1.0
C00076,translat,1.0
C00076,victori,1.0
C00076,strategi,2.0
C00076,physiolog,1.0
C00076,report,6.0
C00076,eugen,1.0
C00076,unaid,1.0
C00076,spectrum,2.0
C00076,vol,1.0
C00076,wave,6.0
C00076,corpor,1.0
C00076,test,2.0
C00076,sanguin,1.0
C00076,worldview,1.0
C00076,vibrat,1.0
C00076,hz,2.0
C00076,cow,1.0
C00076,dutton,1.0
C00076,edmond,1.0
C00076,interest,3.0
C00076,weather,9.0
C00076,like,6.0
C00076,dentistri,1.0
C00076,dark,1.0
C00076,human,9.0
C00076,genet,1.0
C00076,communiti,1.0
C00076,david,1.0
C00076,public,3.0
C00076,featur,1.0
C00076,great,1.0
C00076,medium,1.0
C00076,fred,1.0
C00076,threat,1.0
C00076,attain,1.0
C00076,academia,1.0
C00076,crisi,1.0
C00076,monkey,1.0
C00076,tenabl,1.0
C00076,sever,1.0
C00076,michael,1.0
C00076,teller,3.0
C00076,around,1.0
C00076,sinc,1.0
C00076,first,2.0
C00076,back,2.0
C00076,american,1.0
C00076,rais,1.0
C00076,verifi,1.0
C00076,turner,1.0
C00076,ball,1.0
C00076,medicin,1.0
C00076,entireti,2.0
C00076,pattern,4.0
C00076,approach,2.0
C00076,depress,1.0
C00076,field,7.0
C00076,planet,1.0
C00076,wake,1.0
C00076,conjunct,1.0
C00076,moral,1.0
C00076,nanotech,3.0
C00076,alreadi,1.0
C00076,enhanc,2.0
C00076,distanc,1.0
C00076,erupt,1.0
C00076,activ,3.0
C00076,cite,4.0
C00076,link,1.0
C00076,rfid,2.0
C00076,dishwash,1.0
C00076,matter,2.0
C00076,petraeus,1.0
C00076,common,1.0
C00076,heaven,1.0
C00076,solar,1.0
C00076,claim,3.0
C00076,coat,1.0
C00076,ion,3.0
C00076,spi,1.0
C00076,lj,1.0
C00076,infrar,1.0
C00076,crise,1.0
C00076,submarin,1.0
C00076,varieti,1.0
C00076,tune,2.0
C00076,ravitz,2.0
C00076,minut,1.0
C00076,arm,1.0
C00076,façad,1.0
C00076,along,1.0
C00076,believ,3.0
C00076,seen,1.0
C00076,tower,1.0
C00076,much,10.0
C00076,day,1.0
C00076,line,1.0
C00076,reveal,2.0
C00076,drive,1.0
C00076,founder,1.0
C00076,maker,1.0
C00076,differ,2.0
C00076,entir,2.0
C00076,exhilar,1.0
C00076,depopul,2.0
C00076,govern,2.0
C00076,consumpt,1.0
C00076,adapt,2.0
C00076,see,10.0
C00076,implement,1.0
C00076,add,1.0
C00076,georgia,1.0
C00076,scienc,4.0
C00076,posit,2.0
C00076,exampl,4.0
C00076,databas,1.0
C00076,meaningless,1.0
C00076,convers,2.0
C00076,sublimin,1.0
C00076,technocrat,2.0
C00076,theori,1.0
C00076,deduc,1.0
C00076,transhumanist,1.0
C00076,know,3.0
C00076,dyer,1.0
C00076,elf,3.0
C00076,singular,1.0
C00076,mass,8.0
C00076,natur,3.0
C00076,via,1.0
C00076,elit,2.0
C00076,ii,1.0
C00076,manifesto,1.0
C00076,site,1.0
C00076,aspect,2.0
C00076,behind,2.0
C00076,nowaday,1.0
C00076,crystal,1.0
C00076,recent,1.0
C00076,regular,1.0
C00076,flicker,1.0
C00076,scientist,1.0
C00076,stress,1.0
C00076,hill,1.0
C00076,two,2.0
C00076,master,1.0
C00076,eye,3.0
C00076,envis,1.0
C00076,tide,1.0
C00076,singl,1.0
C00076,economi,1.0
C00076,hint,1.0
C00076,compon,1.0
C00076,guis,1.0
C00076,beta,1.0
C00076,dispos,1.0
C00076,abund,1.0
C00076,brzezinski,1.0
C00076,regard,2.0
C00076,unifi,1.0
C00076,artifici,2.0
C00076,conclud,1.0
C00076,one,4.0
C00076,emot,1.0
C00076,properti,1.0
C00076,bastrop,1.0
C00076,express,1.0
C00076,contrari,2.0
C00076,let,1.0
C00076,figur,1.0
C00076,widespread,1.0
C00076,cohen,2.0
C00076,op,1.0
C00076,author,1.0
C00076,notic,1.0
C00076,written,1.0
C00076,mention,2.0
C00076,trough,1.0
C00076,mere,3.0
C00076,former,1.0
C00076,societi,8.0
C00076,environ,3.0
C00076,demet,1.0
C00076,gore,1.0
C00076,darwinian,1.0
C00076,vlf,1.0
C00076,leap,1.0
C00076,hf,2.0
C00076,even,2.0
C00076,sens,1.0
C00076,manag,1.0
C00076,result,3.0
C00076,carbon,2.0
C00076,organ,3.0
C00076,distort,2.0
C00076,tech,1.0
C00076,man,1.0
C00076,environment,2.0
C00076,deal,2.0
C00076,want,1.0
C00076,institut,2.0
C00076,aether,1.0
C00076,wherein,1.0
C00076,fuel,1.0
C00076,ted,1.0
C00076,scientism,1.0
C00076,phenomena,1.0
C00076,order,3.0
C00076,jay,2.0
C00076,elucid,1.0
C00076,dynam,1.0
C00076,last,3.0
C00076,melt,1.0
C00076,emerg,2.0
C00076,compartment,2.0
C00076,televis,1.0
C00076,concept,1.0
C00076,support,1.0
C00076,scientif,4.0
C00076,lightn,3.0
C00076,activist,1.0
C00076,theta,1.0
C00076,alpha,1.0
C00076,connect,8.0
C00076,acupunctur,1.0
C00076,darpa,3.0
C00076,could,3.0
C00076,use,5.0
C00076,get,1.0
C00076,earthquak,1.0
C00076,life,4.0
C00076,least,1.0
C00076,infrasound,1.0
C00076,playfair,1.0
C00076,scott,1.0
C00076,wartim,1.0
C00076,relat,2.0
C00076,googl,1.0
C00076,kirlian,1.0
C00076,outsid,1.0
C00076,spectra,1.0
C00076,major,1.0
C00076,sunspot,1.0
C00076,articl,2.0
C00076,heat,2.0
C00076,extent,1.0
C00076,popul,2.0
C00076,magnet,1.0
C00076,skeptic,1.0
C00076,gravit,1.0
C00076,fabian,1.0
C00076,delta,1.0
C00076,alaskan,1.0
C00076,newer,1.0
C00076,radiat,3.0
C00076,exist,3.0
C00076,group,3.0
C00076,live,2.0
C00076,often,1.0
C00076,psyop,1.0
C00076,excess,1.0
C00076,nexrad,1.0
C00076,tip,1.0
C00076,classic,1.0
C00076,doppler,1.0
C00076,particular,1.0
C00076,electrochem,1.0
C00076,genocid,2.0
C00076,seri,1.0
C00076,earth,2.0
C00076,immedi,1.0
C00076,denier,2.0
C00076,layer,1.0
C00076,develop,2.0
C00076,blast,1.0
C00076,militari,5.0
C00076,decad,2.0
C00076,yet,4.0
C00076,destruct,2.0
C00076,level,3.0
C00076,process,1.0
C00076,subvers,1.0
C00076,lifespan,1.0
C00076,signatur,1.0
C00076,six,1.0
C00076,focus,2.0
C00076,nikola,1.0
C00076,idea,1.0
C00076,post,1.0
C00076,somewhat,1.0
C00076,also,3.0
C00076,direct,7.0
C00076,toeffler,1.0
C00076,psi,1.0
C00076,thesi,1.0
C00076,thing,2.0
C00076,specif,2.0
C00076,shawn,1.0
C00076,communic,2.0
C00076,biotech,1.0
C00076,howev,4.0
C00076,helton,1.0
C00076,high,2.0
C00076,indigest,1.0
C00076,hitlerian,1.0
C00076,invent,1.0
C00076,design,4.0
C00076,crypto,1.0
C00076,propon,1.0
C00076,metaphys,1.0
C00076,platon,1.0
C00076,em,7.0
C00076,nsa,1.0
C00076,mindwar,2.0
C00076,survey,1.0
C00076,agenda,1.0
C00076,militar,1.0
C00076,militarist,1.0
C00076,synthesi,1.0
C00076,describ,2.0
C00076,experi,1.0
C00076,refus,1.0
C00076,garden,1.0
C00076,case,1.0
C00076,correct,1.0
C00076,research,3.0
C00076,physic,4.0
C00076,vari,2.0
C00076,surfac,1.0
C00076,bomb,3.0
C00076,internet,4.0
C00076,longer,2.0
C00076,requir,1.0
C00076,determin,1.0
C00076,globe,2.0
C00076,numer,4.0
C00076,explain,1.0
C00076,base,4.0
C00076,journal,2.0
C00076,kardashian,1.0
C00076,weathervan,2.0
C00076,officialdom,1.0
C00076,done,1.0
C00076,anoth,1.0
C00076,atmospher,10.0
C00076,stand,1.0
C00076,goal,1.0
C00076,frequenc,5.0
C00076,bodi,3.0
C00076,shadow,2.0
C00076,analyz,1.0
C00076,univers,7.0
C00076,project,2.0
C00076,name,3.0
C00076,press,1.0
C00076,deton,1.0
C00076,stanford,3.0
C00076,foist,1.0
C00076,pedigre,1.0
C00076,happen,1.0
C00076,calcul,1.0
C00076,william,1.0
C00076,weapon,13.0
C00076,hundr,1.0
C00076,distinguish,1.0
C00076,conspiracist,1.0
C00076,kim,1.0
C00076,target,1.0
C00076,perfect,3.0
C00076,troll,1.0
C00076,player,1.0
C00076,member,1.0
C00076,made,2.0
C00076,still,1.0
C00076,definit,1.0
C00076,point,1.0
C00076,pragmat,2.0
C00076,integr,2.0
C00076,purpos,5.0
C00076,go,3.0
C00076,rate,1.0
C00076,track,1.0
C00076,electromagnet,3.0
C00076,harmoni,1.0
C00076,impos,1.0
C00076,defens,2.0
C00076,bring,1.0
C00076,cia,1.0
C00076,nano,1.0
C00076,nervous,1.0
C00076,nightmar,1.0
C00076,similar,2.0
C00076,space,1.0
C00076,harpi,1.0
C00076,screech,1.0
C00076,colleg,1.0
C00076,car,1.0
C00076,generat,1.0
C00076,work,4.0
C00076,insid,1.0
C00076,social,1.0
C00076,negat,1.0
C00076,influenc,1.0
C00076,spray,6.0
C00076,presum,1.0
C00076,accur,1.0
C00076,racial,1.0
C00076,uncertainti,1.0
C00076,realign,2.0
C00076,general,1.0
C00076,overhaul,1.0
C00076,lab,2.0
C00076,tremend,1.0
C00076,orthodoxi,1.0
C00076,dedic,1.0
C00076,canard,1.0
C00076,cap,1.0
C00076,intern,1.0
C00076,aircraft,1.0
C00076,writer,1.0
C00076,balanc,4.0
C00076,photograph,1.0
C00076,assumpt,2.0
C00076,align,1.0
C00076,sound,2.0
C00076,depart,1.0
C00076,industri,2.0
C00076,technolog,2.0
C00076,mind,2.0
C00076,sampl,1.0
C00076,deeper,1.0
C00076,promot,2.0
C00076,quot,1.0
C00076,write,1.0
C00076,insan,1.0
C00076,alert,2.0
C00076,reflect,2.0
C00076,condens,1.0
C00076,notion,2.0
C00076,cycl,1.0
C00076,lord,1.0
C00076,paranoid,1.0
C00076,guideston,1.0
C00076,best,3.0
C00076,number,2.0
C00076,step,2.0
C00076,threaten,1.0
C00076,deriv,1.0
C00076,tesla,2.0
C00076,import,4.0
C00076,normal,2.0
C00076,speed,1.0
C00076,har,1.0
C00076,food,1.0
C00076,correspond,1.0
C00076,keep,1.0
C00076,visibl,1.0
C00076,provid,2.0
C00076,fiction,1.0
C00076,part,4.0
C00076,toward,1.0
C00076,would,3.0
C00076,danger,2.0
C00076,involv,1.0
C00076,us,6.0
C00076,rather,1.0
C00076,disast,1.0
C00076,water,2.0
C00076,condit,3.0
C00076,gate,1.0
C00076,origin,1.0
C00076,fact,2.0
C00076,nuclear,1.0
C00076,aerosol,3.0
C00076,texa,1.0
C00076,complex,2.0
C00076,construct,1.0
C00076,ionic,1.0
C00076,easili,1.0
C00076,contrail,1.0
C00076,haarp,7.0
C00076,york,2.0
C00076,navi,4.0
C00076,rule,1.0
C00076,must,1.0
C00076,disastr,1.0
C00076,geoengin,10.0
C00076,legitim,1.0
C00076,authent,1.0
C00076,various,4.0
C00076,ration,1.0
C00076,abl,1.0
C00076,reson,1.0
C00076,total,3.0
C00076,modern,2.0
C00076,humanitarian,2.0
C00076,edward,1.0
C00076,evolut,1.0
C00076,cult,1.0
C00076,radio,1.0
C00076,sudden,1.0
C00076,world,1.0
C00076,admit,1.0
C00076,everyth,1.0
C00076,demand,1.0
C00076,extrem,2.0
C00076,head,1.0
C00076,warn,1.0
C00076,bill,1.0
C00076,real,5.0
C00076,state,5.0
C00076,etc,1.0
C00076,command,1.0
C00076,scam,1.0
C00076,new,3.0
C00076,exhaust,1.0
C00076,daili,1.0
C00076,rememb,1.0
C00076,vapor,1.0
C00076,broadcast,2.0
C00076,bunk,1.0
C00076,outdat,1.0
C00076,util,2.0
C00076,ionospher,2.0
C00076,scorn,1.0
C00076,someth,1.0
C00076,larger,1.0
C00076,tinfoil,1.0
C00076,hat,1.0
C00076,white,1.0
C00076,cours,2.0
C00076,hidden,1.0
C00076,famous,1.0
C00076,type,1.0
C00076,unknown,1.0
C00076,chip,1.0
C00076,global,10.0
C00076,measur,1.0
C00076,caus,4.0
C00076,piec,2.0
C00076,impuls,1.0
C00076,system,3.0
C00076,air,4.0
C00076,sky,1.0
C00076,save,2.0
C00076,plasma,4.0
C00076,mirror,3.0
C00076,establish,9.0
C00076,receiv,1.0
C00076,demonstr,2.0
C00076,inclin,1.0
C00076,grasp,1.0
C00076,nanotechnolog,2.0
C00076,cyber,1.0
C00076,intim,1.0
C00076,low,2.0
C00076,analysi,2.0
C00076,agent,1.0
C00076,dust,1.0
C00076,speak,2.0
C00076,take,1.0
C00076,tell,1.0
C00076,full,1.0
C00076,vocal,1.0
C00076,key,1.0
C00076,aim,1.0
C00076,advanc,1.0
C00076,tactic,1.0
C00076,fight,1.0
C00076,heard,2.0
C00076,vision,1.0
C00076,malthusian,1.0
C00076,respons,1.0
C00076,entiti,1.0
C00076,long,3.0
C00076,detect,1.0
C00076,micro,1.0
C00076,climat,6.0
C00076,less,3.0
C00076,chemtrail,4.0
C00076,smack,1.0
C00076,sort,1.0
C00076,occur,1.0
C00076,media,3.0
C00076,altern,1.0
C00076,converg,1.0
C00076,cell,1.0
C00076,ipcc,1.0
C00076,page,2.0
C00076,ingest,1.0
C00076,ultim,2.0
C00076,popular,1.0
C00076,peski,1.0
C00076,energi,6.0
C00076,time,3.0
C00076,royal,7.0
C00076,shock,1.0
C00076,togeth,1.0
C00076,psycholog,4.0
C00076,altruism,1.0
C00076,skynet,3.0
C00076,specul,3.0
C00076,chaotic,1.0
C00076,give,1.0
C00076,way,2.0
C00076,tlb,1.0
C00076,appear,2.0
C00076,alan,1.0
C00076,never,1.0
C00076,pioneer,2.0
C00076,detail,2.0
C00076,templ,1.0
C00076,cellular,1.0
C00076,big,2.0
C00076,manifest,1.0
C00076,alter,2.0
C00076,follow,3.0
C00076,bad,1.0
C00076,transcend,1.0
C00076,recommend,1.0
C00076,end,4.0
C00076,given,2.0
C00076,set,2.0
C00076,reduct,1.0
C00076,energet,1.0
C00076,warfar,3.0
C00076,be,2.0
C00076,per,1.0
C00076,job,1.0
C00076,unit,1.0
C00076,hydrogen,1.0
C00076,nation,1.0
C00076,show,1.0
C00076,enclav,1.0
C00076,paper,12.0
C00076,read,2.0
C00076,forc,4.0
C00076,scenario,1.0
C00076,observ,1.0
C00076,sensit,1.0
C00076,mean,2.0
C00076,model,2.0
C00076,extern,1.0
C00076,massiv,1.0
C00076,plane,1.0
C00076,framework,1.0
C00076,may,1.0
C00076,con,1.0
C00076,upon,2.0
C00076,aquino,2.0
C00076,infam,1.0
C00076,light,2.0
C00076,grid,1.0
C00076,endeavor,1.0
C00076,control,5.0
C00076,concern,2.0
C00076,consider,1.0
C00076,engin,3.0
C00076,hypnot,2.0
C00076,otherwis,1.0
C00076,includ,2.0
C00076,pure,2.0
C00076,evid,1.0
C00076,well,6.0
C00076,covert,2.0
C00076,program,13.0
C00076,drop,1.0
C00076,globalist,1.0
C00076,next,3.0
C00076,mathemat,1.0
C00076,incorpor,1.0
C00076,reason,3.0
C00076,fed,1.0
C00076,facil,2.0
C00076,none,3.0
C00076,display,1.0
C00076,creator,1.0
C00076,stage,1.0
C00076,year,2.0
C00076,previous,1.0
C00076,hub,1.0
C00076,passiv,1.0
C00076,logic,1.0
C00076,aid,1.0
C00076,endur,1.0
C00076,cover,1.0
C00076,ree,2.0
C00076,contributor,1.0
C00076,budget,1.0
C00076,joke,1.0
C00076,possibl,3.0
C00076,emiss,1.0
C00076,might,1.0
C00076,war,1.0
C00076,clear,2.0
C00076,need,2.0
C00076,akin,1.0
C00076,function,3.0
C00076,martin,1.0
C00076,format,1.0
C00076,experiment,1.0
C00076,particl,1.0
C00076,return,1.0
C00076,econom,2.0
C00076,appropri,1.0
C00076,dream,1.0
C00076,think,1.0
C00076,expound,2.0
C00076,book,1.0
C00076,domin,3.0
C00076,creat,4.0
C00076,effect,7.0
C00076,amaz,1.0
C00076,reorgan,1.0
C00076,tie,1.0
C00076,telo,1.0
C00076,feed,1.0
C00076,modif,5.0
C00076,kleptocryptocraci,1.0
C00076,walk,1.0
C00076,make,2.0
C00076,realist,1.0
C00076,situat,1.0
C00076,transcript,1.0
C00076,seek,1.0
C00076,instead,1.0
C00076,assum,1.0
C00076,footnot,1.0
C00076,symmetri,1.0
C00076,ultraviolet,1.0
C00076,fart,1.0
C00076,plan,1.0
C00076,manufactur,1.0
C00076,brain,1.0
C00076,curb,1.0
C00076,potenti,2.0
C00076,nefari,1.0
C00076,strand,1.0
C00076,document,5.0
C00077,drug,1.0
C00077,push,1.0
C00077,perman,1.0
C00077,afraid,1.0
C00077,true,1.0
C00077,run,1.0
C00077,obvious,1.0
C00077,creat,1.0
C00077,citizenship,1.0
C00077,presidenti,1.0
C00077,europ,2.0
C00077,give,1.0
C00077,receiv,1.0
C00077,full,1.0
C00077,appear,6.0
C00077,negat,1.0
C00077,reuter,1.0
C00077,territori,1.0
C00077,massacr,1.0
C00077,readi,1.0
C00077,report,3.0
C00077,minor,1.0
C00077,howev,3.0
C00077,odd,1.0
C00077,fighter,3.0
